state,lon,lat
Pennsylvania,-76.950249,38.865158
Pennsylvania,-76.949902,38.865014
Pennsylvania,-76.951324,38.865594
Pennsylvania,-76.96089,38.869498
Pennsylvania,-76.9599,38.869157
Pennsylvania,-77.03946,38.898816
Pennsylvania,-77.05515,38.904283
Pennsylvania,-77.055458,38.904393
Pennsylvania,-77.052465,38.903362
Pennsylvania,-77.057126,38.905026
Pennsylvania,-77.057026,38.904939
Pennsylvania,-77.019914,38.892844
Pennsylvania,-77.021,38.893146
Pennsylvania,-77.030788,38.895449
Pennsylvania,-77.0456,38.900956
Pennsylvania,-76.985196,38.880093
Pennsylvania,-76.984174,38.879677
Pennsylvania,-77.057154,38.904935
Pennsylvania,-76.974518,38.87527
Pennsylvania,-76.975536,38.875692
Pennsylvania,-77.041707,38.899597
Pennsylvania,-76.952971,38.866315
Pennsylvania,-77.053894,38.903863
Pennsylvania,-77.054171,38.903944
Pennsylvania,-77.004028,38.887614
Pennsylvania,-76.970675,38.87338
Pennsylvania,-76.969627,38.873006
Pennsylvania,-77.016212,38.891836
Pennsylvania,-77.05663,38.904801
Pennsylvania,-76.953608,38.866486
Pennsylvania,-76.953338,38.86638
Pennsylvania,-76.953036,38.866247
Pennsylvania,-76.956514,38.867683
Pennsylvania,-76.957238,38.86797
Pennsylvania,-76.95612,38.867516
Pennsylvania,-76.9551,38.867096
Pennsylvania,-76.95408,38.866678
Pennsylvania,-76.957456,38.868066
Pennsylvania,-76.958174,38.868347
Pennsylvania,-76.958595,38.868517
Pennsylvania,-76.958865,38.868634
Pennsylvania,-76.959955,38.869077
Pennsylvania,-76.958933,38.868661
Pennsylvania,-76.960383,38.869291
Pennsylvania,-76.971567,38.87379
Pennsylvania,-76.972846,38.874582
Pennsylvania,-76.973863,38.875004
Pennsylvania,-77.01521,38.891544
Pennsylvania,-76.980301,38.878211
Pennsylvania,-76.973653,38.874733
Pennsylvania,-76.974959,38.875324
Pennsylvania,-76.956071,38.867588
Pennsylvania,-76.957096,38.868
Pennsylvania,-76.983664,38.879692
Pennsylvania,-76.984682,38.880115
Pennsylvania,-77.044891,38.900709
Pennsylvania,-77.045295,38.900848
Pennsylvania,-77.003518,38.887551
Pennsylvania,-77.000568,38.886586
Pennsylvania,-77.00159,38.887003
Pennsylvania,-77.002612,38.887419
Pennsylvania,-76.971409,38.873932
Pennsylvania,-77.057693,38.905187
Pennsylvania,-76.974188,38.875141
Pennsylvania,-76.947535,38.864046
Pennsylvania,-76.947831,38.864166
Pennsylvania,-76.947116,38.863882
Pennsylvania,-76.988317,38.881368
Pennsylvania,-76.987296,38.88095
Pennsylvania,-76.986275,38.880533
Pennsylvania,-76.985807,38.880569
Pennsylvania,-76.986825,38.880991
Pennsylvania,-76.987846,38.881408
Pennsylvania,-76.972248,38.874323
Pennsylvania,-77.033627,38.898806
Pennsylvania,-77.000568,38.886361
Pennsylvania,-76.999544,38.885947
Pennsylvania,-76.998524,38.885527
Pennsylvania,-76.998457,38.885499
Pennsylvania,-76.997435,38.885083
Pennsylvania,-76.996414,38.884665
Pennsylvania,-76.99539,38.884251
Pennsylvania,-76.994967,38.884304
Pennsylvania,-76.99599,38.884719
Pennsylvania,-76.997012,38.885136
Pennsylvania,-76.998034,38.885552
Pennsylvania,-77.037932,38.898749
Pennsylvania,-77.039084,38.898748
Pennsylvania,-76.98183,38.878943
Pennsylvania,-76.982852,38.87936
Pennsylvania,-76.981982,38.878783
Puerto Rico,-76.996875,38.94086
Puerto Rico,-76.997611,38.941466
Puerto Rico,-76.997967,38.942323
Puerto Rico,-76.998325,38.943179
Puerto Rico,-76.998678,38.944037
Puerto Rico,-76.999024,38.944896
Puerto Rico,-76.999117,38.945789
Rhode Island,-77.037671,38.906859
Rhode Island,-77.014276,38.915051
Rhode Island,-77.01533,38.914686
Rhode Island,-77.035422,38.907635
Rhode Island,-77.027043,38.910621
Rhode Island,-77.028096,38.910255
Rhode Island,-76.963378,38.935154
Rhode Island,-76.962391,38.935619
Rhode Island,-76.961409,38.936092
Rhode Island,-77.036073,38.907262
Rhode Island,-76.985578,38.924529
Rhode Island,-76.983256,38.925732
Rhode Island,-76.984233,38.925253
Rhode Island,-76.985215,38.924781
Rhode Island,-77.028943,38.909729
Rhode Island,-76.996668,38.921031
Rhode Island,-76.995563,38.921537
Rhode Island,-76.995609,38.921383
Rhode Island,-77.003512,38.918792
Rhode Island,-77.004565,38.918426
Rhode Island,-77.005621,38.918065
Rhode Island,-77.021921,38.912404
Rhode Island,-77.022974,38.912037
Rhode Island,-76.978059,38.928171
Rhode Island,-76.977076,38.928642
Rhode Island,-76.971536,38.931252
Rhode Island,-77.007157,38.91739
Rhode Island,-77.006104,38.917757
Rhode Island,-77.005049,38.918121
Rhode Island,-77.003998,38.918491
Rhode Island,-77.002947,38.918862
Rhode Island,-77.001892,38.919226
Rhode Island,-77.021921,38.91226
Rhode Island,-77.020869,38.912629
Rhode Island,-77.02704,38.910482
Rhode Island,-77.035889,38.907386
Rhode Island,-77.02515,38.91114
Rhode Island,-77.024097,38.911507
Rhode Island,-77.021337,38.912606
Rhode Island,-77.019901,38.913108
Rhode Island,-77.020953,38.91274
Rhode Island,-77.02036,38.912806
Rhode Island,-77.02881,38.910003
Rhode Island,-77.03063,38.909302
Rhode Island,-77.030293,38.909816
Rhode Island,-76.99441,38.921771
Rhode Island,-76.988624,38.92355
Rhode Island,-77.011686,38.915949
Rhode Island,-77.009177,38.916808
Rhode Island,-77.01024,38.916459
Rhode Island,-77.011292,38.916091
Rhode Island,-77.012619,38.915496
Rhode Island,-77.017765,38.913721
Rhode Island,-76.971599,38.931313
Rhode Island,-76.972587,38.930849
Rhode Island,-76.973568,38.930375
Rhode Island,-76.974556,38.92991
Rhode Island,-76.979576,38.927363
Rhode Island,-76.978491,38.928019
Rhode Island,-76.979062,38.927617
Rhode Island,-76.999528,38.920184
Rhode Island,-76.99657,38.921214
Rhode Island,-76.997621,38.920845
Rhode Island,-76.998675,38.92048
Rhode Island,-77.008484,38.917053
Rhode Island,-77.008906,38.9169
Rhode Island,-76.962796,38.935555
Rhode Island,-76.993908,38.922032
Rhode Island,-76.993428,38.922183
Rhode Island,-76.999437,38.920091
Rhode Island,-77.001046,38.919527
Rhode Island,-77.000569,38.919688
Rhode Island,-76.999519,38.920061
Rhode Island,-76.99896,38.92026
Rhode Island,-76.997908,38.920629
Rhode Island,-76.996843,38.920974
Rhode Island,-77.000151,38.919956
Rhode Island,-77.019867,38.912985
Rhode Island,-77.018813,38.913349
Rhode Island,-77.015739,38.914553
Rhode Island,-77.012154,38.915781
Rhode Island,-77.012155,38.915662
Rhode Island,-77.011101,38.916026
Rhode Island,-77.010046,38.916391
Rhode Island,-77.007118,38.917546
Rhode Island,-77.008164,38.917168
Rhode Island,-77.017802,38.913825
Rhode Island,-77.018859,38.913466
Rhode Island,-76.993811,38.921954
Rhode Island,-76.992744,38.922295
Rhode Island,-77.03195,38.908845
Rhode Island,-77.030897,38.909213
Rhode Island,-76.992415,38.922495
Rhode Island,-77.016733,38.914075
Rhode Island,-77.016895,38.914142
Rhode Island,-77.019433,38.913271
Rhode Island,-77.023356,38.911905
Rhode Island,-77.023968,38.911693
Rhode Island,-77.025021,38.911326
Rhode Island,-77.014263,38.914919
Rhode Island,-77.013212,38.915288
Rhode Island,-77.014651,38.914791
Rhode Island,-76.986802,38.92424
Rhode Island,-76.987062,38.924163
Rhode Island,-76.987499,38.924032
Rhode Island,-76.988046,38.923861
Rhode Island,-76.989115,38.923522
Rhode Island,-76.990186,38.923189
Rhode Island,-77.000569,38.919797
Rhode Island,-77.001624,38.919434
Rhode Island,-77.009177,38.916688
Rhode Island,-76.978697,38.927922
Rhode Island,-76.9638,38.934958
Rhode Island,-77.0263,38.91088
Rhode Island,-76.987996,38.923876
Rhode Island,-77.015747,38.914407
Rhode Island,-77.014695,38.914775
Rhode Island,-77.033003,38.908478
Rhode Island,-77.034056,38.908111
Rhode Island,-77.035109,38.907744
Rhode Island,-77.036972,38.907238
Rhode Island,-76.994754,38.921661
Rhode Island,-76.990156,38.923089
Rhode Island,-76.98908,38.923412
Rhode Island,-76.990212,38.923181
Rhode Island,-76.991282,38.922844
Rhode Island,-76.992355,38.922514
Rhode Island,-76.979131,38.927717
Rhode Island,-76.980109,38.92724
Rhode Island,-76.981089,38.926765
Rhode Island,-76.983103,38.925673
Rhode Island,-76.982119,38.926143
Rhode Island,-77.008905,38.916791
Rhode Island,-77.00785,38.917153
Rhode Island,-77.028745,38.909888
Rhode Island,-77.027692,38.910254
Rhode Island,-77.012534,38.915524
Rhode Island,-77.002031,38.919294
Rhode Island,-77.041055,38.905685
Rhode Island,-76.992417,38.922399
Rhode Island,-76.992301,38.922437
Rhode Island,-76.991226,38.922763
Rhode Island,-76.993972,38.921906
Rhode Island,-76.96771,38.933148
Rhode Island,-76.968709,38.9327
Rhode Island,-76.969693,38.932229
Rhode Island,-76.970678,38.93176
Rhode Island,-76.973635,38.930225
Rhode Island,-76.97266,38.930707
Rhode Island,-76.971679,38.931181
Rhode Island,-77.038505,38.906565
Rhode Island,-77.039558,38.906198
Rhode Island,-77.025985,38.91099
Rhode Island,-77.02645,38.910688
Rhode Island,-77.025396,38.911054
Rhode Island,-77.016687,38.914215
Rhode Island,-76.988073,38.923718
Rhode Island,-76.987001,38.924049
Rhode Island,-76.985938,38.9244
Rhode Island,-77.003033,38.918954
Rhode Island,-77.023968,38.911553
Rhode Island,-77.022915,38.911919
Rhode Island,-76.975079,38.929601
Rhode Island,-76.974069,38.930022
Rhode Island,-76.975998,38.929148
Rhode Island,-76.96348,38.93523
Rhode Island,-76.9661,38.933923
Rhode Island,-76.965111,38.934385
Rhode Island,-76.964132,38.934861
Rhode Island,-76.966367,38.93378
Rhode Island,-76.978424,38.927909
Rhode Island,-76.976475,38.928928
Rhode Island,-77.016317,38.914347
Rhode Island,-76.966722,38.933613
Rhode Island,-76.985628,38.924604
Rhode Island,-76.986699,38.92427
Rhode Island,-76.985457,38.924677
Rhode Island,-76.985373,38.924593
Rhode Island,-76.984385,38.925058
Rhode Island,-76.983399,38.925524
Rhode Island,-77.022174,38.912174
Rhode Island,-77.038196,38.906675
Rhode Island,-77.01823,38.913555
Rhode Island,-77.041004,38.905699
Rhode Island,-77.040508,38.905865
Rhode Island,-76.994794,38.921769
Rhode Island,-76.981972,38.926215
Rhode Island,-76.980991,38.926687
Rhode Island,-76.980006,38.927157
Rhode Island,-76.982059,38.926304
Rhode Island,-76.982284,38.926192
Rhode Island,-77.012702,38.915597
Rhode Island,-77.013758,38.915235
Rhode Island,-77.006535,38.91775
Rhode Island,-76.964102,38.934876
Rhode Island,-76.971255,38.931384
Rhode Island,-76.970272,38.931855
Rhode Island,-76.969289,38.932326
Rhode Island,-76.968309,38.932801
South Carolina,-76.984246,38.887338
South Carolina,-76.984492,38.887438
South Carolina,-76.998458,38.883259
South Carolina,-76.999605,38.883221
South Carolina,-77.003512,38.881962
South Carolina,-77.002408,38.8822
South Carolina,-77.001321,38.882499
South Carolina,-76.991533,38.885103
South Carolina,-76.99044,38.885392
South Carolina,-76.98935,38.885684
South Carolina,-76.988259,38.885974
South Carolina,-76.984142,38.887408
South Carolina,-76.984309,38.887285
South Carolina,-76.984667,38.88691
South Carolina,-76.984892,38.886868
South Carolina,-76.984615,38.887017
South Carolina,-76.996176,38.883766
South Carolina,-76.997286,38.883565
South Carolina,-76.998379,38.88328
South Carolina,-76.985502,38.886705
South Carolina,-76.987277,38.886235
South Carolina,-76.986186,38.886526
South Carolina,-76.993764,38.884606
South Carolina,-76.992657,38.884809
South Carolina,-76.992652,38.88481
South Carolina,-76.991559,38.885096
South Dakota,-76.962723,38.923466
South Dakota,-76.96185,38.922877
South Dakota,-76.960977,38.922289
South Dakota,-76.960104,38.9217
South Dakota,-76.959231,38.921111
South Dakota,-76.958357,38.920524
South Dakota,-77.006272,38.958724
South Dakota,-77.00679,38.959466
South Dakota,-76.957653,38.920043
South Dakota,-76.956784,38.919451
South Dakota,-76.955917,38.918946
South Dakota,-76.967278,38.927162
South Dakota,-76.967657,38.92754
South Dakota,-76.968386,38.928239
South Dakota,-76.969114,38.928937
South Dakota,-76.966518,38.926468
South Dakota,-76.965799,38.925764
South Dakota,-76.963352,38.924055
South Dakota,-76.964227,38.924643
South Dakota,-76.956269,38.919238
South Dakota,-76.957134,38.919834
South Dakota,-76.996818,38.952634
South Dakota,-76.997638,38.953268
South Dakota,-76.995986,38.951996
South Dakota,-76.996809,38.952627
South Dakota,-76.971599,38.931313
South Dakota,-76.993279,38.949907
South Dakota,-76.9941,38.950539
South Dakota,-76.994923,38.951171
South Dakota,-76.995739,38.951807
South Dakota,-76.991125,38.948263
South Dakota,-76.991951,38.948892
South Dakota,-76.992776,38.949522
South Dakota,-76.983669,38.942857
South Dakota,-76.984512,38.943472
South Dakota,-76.960116,38.921834
South Dakota,-76.960509,38.922098
South Dakota,-76.961375,38.922693
South Dakota,-76.962243,38.923287
South Dakota,-76.971218,38.930949
South Dakota,-76.965618,38.92558
South Dakota,-77.000275,38.955294
South Dakota,-77.000438,38.95541
South Dakota,-77.002258,38.956913
South Dakota,-76.966888,38.926798
South Dakota,-76.965067,38.925195
South Dakota,-76.989217,38.946904
South Dakota,-76.990066,38.947514
South Dakota,-76.989018,38.946758
South Dakota,-76.998125,38.953642
South Dakota,-76.998948,38.954273
South Dakota,-76.999771,38.954904
South Dakota,-76.957779,38.920267
South Dakota,-76.95865,38.920857
South Dakota,-76.959526,38.921442
South Dakota,-76.95749,38.920075
South Dakota,-76.974498,38.934095
South Dakota,-76.975224,38.934795
South Dakota,-76.975948,38.935496
South Dakota,-76.976679,38.936193
South Dakota,-76.977409,38.93689
South Dakota,-76.978138,38.937589
South Dakota,-76.978866,38.938287
South Dakota,-76.979595,38.938985
South Dakota,-76.974176,38.93379
South Dakota,-76.990194,38.947605
South Dakota,-76.991049,38.94821
South Dakota,-76.965163,38.925117
South Dakota,-76.964294,38.924525
South Dakota,-76.963421,38.923937
South Dakota,-76.980097,38.939467
South Dakota,-76.980828,38.940164
South Dakota,-76.981558,38.940861
South Dakota,-76.982289,38.941558
South Dakota,-76.98302,38.942255
South Dakota,-76.95756,38.920123
South Dakota,-76.962627,38.923546
South Dakota,-76.965203,38.92523
South Dakota,-76.9673,38.927183
South Dakota,-77.002409,38.956906
South Dakota,-77.002314,38.956814
South Dakota,-77.001521,38.956161
South Dakota,-77.000689,38.955537
South Dakota,-76.973899,38.933525
South Dakota,-76.971536,38.931252
South Dakota,-76.985048,38.943863
South Dakota,-76.985891,38.944477
South Dakota,-76.986734,38.945093
South Dakota,-76.987576,38.945708
South Dakota,-76.988419,38.946322
South Dakota,-76.96936,38.929173
South Dakota,-76.970088,38.929872
South Dakota,-76.970819,38.930568
South Dakota,-77.007003,38.959625
South Dakota,-77.007861,38.960227
South Dakota,-77.000913,38.955875
South Dakota,-77.001792,38.956554
South Dakota,-77.00144,38.956283
South Dakota,-76.964635,38.924908
South Dakota,-76.959946,38.92172
South Dakota,-76.971894,38.931598
South Dakota,-76.97262,38.932298
South Dakota,-76.973348,38.932997
South Dakota,-77.006805,38.959477
South Dakota,-77.006941,38.959529
Tennessee,-76.987766,38.892787
Tennessee,-76.988748,38.891608
Tennessee,-76.989371,38.89085
Tennessee,-76.987136,38.893542
Tennessee,-76.986511,38.894298
Tennessee,-76.985876,38.89505
Tennessee,-76.985248,38.895805
Tennessee,-76.984617,38.896559
Tennessee,-76.983981,38.897311
Tennessee,-76.988249,38.892215
Tennessee,-76.983966,38.897329
Tennessee,-76.988451,38.892009
Texas,-76.938662,38.889171
Texas,-76.956071,38.867588
Texas,-76.955101,38.868069
Texas,-76.954125,38.868548
Texas,-76.953248,38.86913
Texas,-76.952525,38.869829
Texas,-76.952179,38.870679
Texas,-76.952274,38.871575
Texas,-76.96897,38.867969
Texas,-76.967877,38.867683
Texas,-76.966739,38.867699
Texas,-76.945282,38.881002
Texas,-76.944243,38.881389
Texas,-76.943295,38.8819
Texas,-76.942465,38.882523
Texas,-76.94176,38.883234
Texas,-76.938285,38.88966
Texas,-76.941736,38.883262
Texas,-76.941188,38.884054
Texas,-76.940805,38.884902
Texas,-76.940596,38.885787
Texas,-76.940543,38.886687
Texas,-76.940292,38.887563
Texas,-76.939751,38.888355
Texas,-76.938957,38.889004
Texas,-76.945772,38.880869
Texas,-76.95612,38.867516
Utah,-77.056221,38.963747
Utah,-77.057021,38.964387
Utah,-77.06371,38.972166
Utah,-77.0648,38.973699
Utah,-77.065357,38.974488
Utah,-77.065918,38.975275
Utah,-77.060875,38.967061
Utah,-77.061252,38.967908
Utah,-77.061452,38.968795
Utah,-77.061888,38.969622
Utah,-77.06245,38.970409
Utah,-77.063013,38.971195
Utah,-77.063577,38.971981
Utah,-77.064188,38.972838
Utah,-77.064748,38.973626
Utah,-77.059129,38.96588
Utah,-77.060029,38.966444
Utah,-77.060869,38.967054
Utah,-77.058739,38.965619
Utah,-77.05751,38.964737
Utah,-77.058359,38.965347
Vermont,-77.024374,38.918344
Vermont,-77.025019,38.91762
Vermont,-77.029163,38.910041
Vermont,-77.028897,38.910891
Vermont,-77.035112,38.900231
Vermont,-77.034641,38.901054
Vermont,-77.031446,38.906526
Vermont,-77.030965,38.907345
Vermont,-77.030488,38.908165
Vermont,-77.031664,38.90599
Vermont,-77.03249,38.904732
Vermont,-77.032241,38.905282
Vermont,-77.027036,38.914235
Vermont,-77.026441,38.915002
Vermont,-77.025961,38.915821
Vermont,-77.025483,38.91664
Vermont,-77.025004,38.91746
Vermont,-77.032422,38.904818
Vermont,-77.032329,38.905115
Vermont,-77.027953,38.912386
Vermont,-77.030041,38.909158
Vermont,-77.02705,38.913962
Vermont,-77.027626,38.913188
Vermont,-77.027826,38.912609
Vermont,-77.02727,38.913388
Vermont,-77.027964,38.912608
Vermont,-77.028424,38.911783
Vermont,-77.02846,38.911645
Vermont,-77.033073,38.903746
Vermont,-77.032591,38.904564
Vermont,-77.033631,38.902534
Vermont,-77.027861,38.912544
Vermont,-77.028256,38.911857
Vermont,-77.032064,38.905034
Vermont,-77.03187,38.906319
Vermont,-77.033636,38.902643
Vermont,-77.033229,38.903477
Vermont,-77.024634,38.918038
Vermont,-77.026209,38.915586
Vermont,-77.026725,38.914784
Vermont,-77.025375,38.917009
Vermont,-77.025855,38.91619
Virginia,-77.008876,38.882253
Virginia,-77.00779,38.88195
Virginia,-77.01756,38.884401
Virginia,-77.018649,38.884693
Virginia,-77.013675,38.883671
Virginia,-77.040704,38.892107
Virginia,-77.041651,38.89262
Virginia,-77.056509,38.900678
Virginia,-77.057237,38.900956
Virginia,-77.050352,38.897327
Virginia,-77.056084,38.900349
Virginia,-77.055256,38.899786
Virginia,-77.054317,38.899263
Virginia,-77.04997,38.897007
Virginia,-77.05042,38.897251
Virginia,-77.04996,38.897117
Virginia,-77.044062,38.893932
Virginia,-77.044976,38.89448
Virginia,-77.043476,38.893496
Virginia,-77.042519,38.892994
Virginia,-77.000574,38.879777
Virginia,-76.999496,38.87946
Virginia,-77.015181,38.884031
Virginia,-77.016273,38.884315
Virginia,-77.017356,38.884624
Virginia,-76.978835,38.916631
Virginia,-76.978527,38.917101
Virginia,-77.056082,38.900451
Virginia,-77.055139,38.899833
Virginia,-77.051083,38.89761
Virginia,-77.048993,38.896593
Virginia,-77.04994,38.897106
Virginia,-77.052035,38.898251
Virginia,-77.048789,38.896346
Virginia,-77.000571,38.880469
Virginia,-77.001669,38.880735
Virginia,-76.994974,38.878242
Virginia,-76.99389,38.877936
Virginia,-76.996187,38.878589
Virginia,-76.995104,38.87828
Virginia,-76.986278,38.910038
Virginia,-76.987043,38.909364
Virginia,-76.987805,38.908688
Virginia,-76.988567,38.908012
Virginia,-76.989329,38.907336
Virginia,-76.981901,38.913936
Virginia,-76.982641,38.913245
Virginia,-76.983404,38.91257
Virginia,-76.993757,38.903574
Virginia,-76.994642,38.902997
Virginia,-76.99176,38.905193
Virginia,-76.992522,38.904517
Virginia,-77.019191,38.884847
Virginia,-77.01991,38.885045
Virginia,-77.020996,38.885346
Virginia,-77.058138,38.901003
Virginia,-77.004777,38.881101
Virginia,-77.003698,38.880786
Virginia,-77.01504,38.884002
Virginia,-77.013974,38.883713
Virginia,-76.993116,38.904012
Virginia,-77.003522,38.880541
Virginia,-77.002416,38.880309
Virginia,-77.001331,38.880004
Virginia,-77.044078,38.893803
Virginia,-77.04229,38.892871
Virginia,-77.045273,38.894479
Virginia,-77.044352,38.893938
Virginia,-77.051487,38.897964
Virginia,-77.051982,38.898091
Virginia,-77.046692,38.895261
Virginia,-77.045744,38.894748
Virginia,-77.000088,38.880335
Virginia,-76.996685,38.878729
Virginia,-76.999095,38.87939
Virginia,-76.998009,38.87909
Virginia,-76.996921,38.878793
Virginia,-77.045637,38.894687
Virginia,-77.041733,38.892667
Virginia,-77.042679,38.893181
Virginia,-77.048165,38.896016
Virginia,-76.998481,38.879897
Virginia,-76.99957,38.880191
Virginia,-76.996184,38.879285
Virginia,-76.997276,38.87957
Virginia,-76.998365,38.879866
Virginia,-77.047872,38.896021
Virginia,-77.046691,38.895418
Virginia,-77.053813,38.89919
Virginia,-77.054751,38.899713
Virginia,-76.979542,38.916022
Virginia,-76.983427,38.91255
Virginia,-76.984188,38.911873
Virginia,-76.985482,38.910716
Virginia,-76.98482,38.911312
Virginia,-77.043996,38.893894
Virginia,-77.057137,38.900939
Virginia,-77.047421,38.895638
Virginia,-77.045153,38.894594
Virginia,-77.046099,38.895107
Virginia,-77.056694,38.900674
Virginia,-76.984195,38.911868
Virginia,-76.984341,38.911738
Virginia,-77.017475,38.884658
Virginia,-77.053158,38.898846
Virginia,-77.05568,38.900228
Virginia,-77.053136,38.898737
Virginia,-77.052195,38.898217
Virginia,-77.047384,38.895759
Virginia,-76.99353,38.903728
Virginia,-76.991309,38.905588
Virginia,-76.989892,38.906836
Virginia,-76.990661,38.906165
Virginia,-76.980899,38.914817
Virginia,-76.981665,38.914144
Virginia,-76.980293,38.915349
Virginia,-76.97887,38.916599
Virginia,-77.052736,38.898627
Virginia,-77.05385,38.899122
Virginia,-76.98575,38.910494
Virginia,-76.979264,38.91626
Virginia,-77.043477,38.893616
Virginia,-77.04332,38.893528
Virginia,-77.007242,38.881798
Virginia,-77.006157,38.881496
Virginia,-77.046205,38.895162
Virginia,-77.047117,38.89562
Virginia,-77.049064,38.896515
Virginia,-77.051565,38.897857
Virginia,-77.051013,38.897686
Virginia,-77.048732,38.896474
Virginia,-77.054575,38.899522
Virginia,-77.052111,38.898167
Virginia,-77.051923,38.898189
Virginia,-77.001678,38.880736
Virginia,-77.009129,38.882323
Washington,-77.016204,38.844699
Washington,-77.016146,38.844768
Washington,-77.049784,38.903003
Washington,-77.013916,38.88756
Washington,-77.010681,38.885075
Washington,-77.01156,38.885509
Washington,-77.013482,38.887004
Washington,-76.995703,38.920473
Washington,-76.994645,38.920824
Washington,-76.993668,38.921165
Washington,-76.995472,38.919837
Washington,-76.994466,38.920224
Washington,-76.993775,38.920939
Washington,-76.993908,38.922032
Washington,-77.050763,38.902337
Washington,-77.050593,38.90293
Washington,-77.049624,38.902171
Washington,-77.011158,38.88539
Washington,-77.011989,38.886014
Washington,-76.994523,38.920935
Washington,-76.995591,38.920595
Washington,-77.05038,38.902039
Washington,-77.012228,38.886197
Washington,-77.01305,38.886828
Washington,-76.99563,38.920583
Washington,-77.050523,38.902094
Washington,-77.049441,38.902621
Washington,-77.049725,38.902094
Washington,-77.012721,38.886398
Washington,-77.012351,38.886113
Washington,-77.013357,38.887089
Washington,-77.010944,38.885078
Washington,-77.010227,38.884381
Washington,-76.993811,38.921954
Washington,-76.993812,38.921555
Washington,-77.050213,38.903071
Washington,-77.049469,38.902735
Washington,-77.050584,38.902134
Washington,-77.049711,38.902969
Washington,-76.993972,38.921906
Washington,-77.049622,38.902914
Washington,-77.012007,38.886027
Washington,-76.994491,38.920872
Washington,-77.049916,38.902031
Washington,-76.993658,38.9216
Washington,-77.050793,38.902426
Washington,-77.009825,38.883972
Washington,-77.009578,38.883791
Washington,-77.050488,38.902989
West Virginia,-76.978835,38.916631
West Virginia,-76.978527,38.917101
West Virginia,-76.986278,38.910038
West Virginia,-76.987043,38.909364
West Virginia,-76.987805,38.908688
West Virginia,-76.988567,38.908012
West Virginia,-76.989329,38.907336
West Virginia,-76.981901,38.913936
West Virginia,-76.982641,38.913245
West Virginia,-76.983404,38.91257
West Virginia,-76.993757,38.903574
West Virginia,-76.994642,38.902997
West Virginia,-76.99176,38.905193
West Virginia,-76.992522,38.904517
West Virginia,-76.993116,38.904012
West Virginia,-76.979542,38.916022
West Virginia,-76.983427,38.91255
West Virginia,-76.984188,38.911873
West Virginia,-76.985482,38.910716
West Virginia,-76.98482,38.911312
West Virginia,-76.984195,38.911868
West Virginia,-76.984341,38.911738
West Virginia,-76.99353,38.903728
West Virginia,-76.991309,38.905588
West Virginia,-76.989892,38.906836
West Virginia,-76.990661,38.906165
West Virginia,-76.980899,38.914817
West Virginia,-76.981665,38.914144
West Virginia,-76.980293,38.915349
West Virginia,-76.97887,38.916599
West Virginia,-76.98575,38.910494
West Virginia,-76.979264,38.91626
Wisconsin,-77.062752,38.902587
Wisconsin,-77.062772,38.903488
Wisconsin,-77.062792,38.904361
Wisconsin,-77.064113,38.908864
Wisconsin,-77.063672,38.908031
Wisconsin,-77.073149,38.936075
Wisconsin,-77.072907,38.922543
Wisconsin,-77.066684,38.913729
Wisconsin,-77.06713,38.91456
Wisconsin,-77.067581,38.915389
Wisconsin,-77.068124,38.916181
Wisconsin,-77.068735,38.916945
Wisconsin,-77.069362,38.917701
Wisconsin,-77.065133,38.910787
Wisconsin,-77.065572,38.91162
Wisconsin,-77.066011,38.912452
Wisconsin,-77.062793,38.904416
Wisconsin,-77.062797,38.904567
Wisconsin,-77.08048,38.950093
Wisconsin,-77.080734,38.950971
Wisconsin,-77.081153,38.95181
Wisconsin,-77.081584,38.952646
Wisconsin,-77.082012,38.953482
Wisconsin,-77.082437,38.95432
Wisconsin,-77.073162,38.928611
Wisconsin,-77.07319,38.927711
Wisconsin,-77.080391,38.949686
Wisconsin,-77.08042,38.949869
Wisconsin,-77.079674,38.947909
Wisconsin,-77.079211,38.947084
Wisconsin,-77.085988,38.961169
Wisconsin,-77.085723,38.960869
Wisconsin,-77.062831,38.906041
Wisconsin,-77.062811,38.905178
Wisconsin,-77.063444,38.907603
Wisconsin,-77.063005,38.90677
Wisconsin,-77.069646,38.918039
Wisconsin,-77.070289,38.918787
Wisconsin,-77.070927,38.919537
Wisconsin,-77.064926,38.910407
Wisconsin,-77.08018,38.948813
Wisconsin,-77.079721,38.947987
Wisconsin,-77.078333,38.945511
Wisconsin,-77.077464,38.943947
Wisconsin,-77.077924,38.944773
Wisconsin,-77.084846,38.959041
Wisconsin,-77.085272,38.959878
Wisconsin,-77.085697,38.960716
Wisconsin,-77.062803,38.90482
Wisconsin,-77.06282,38.90558
Wisconsin,-77.072798,38.922362
Wisconsin,-77.072457,38.921798
Wisconsin,-77.069367,38.917706
Wisconsin,-77.07319,38.927165
Wisconsin,-77.076526,38.942249
Wisconsin,-77.076981,38.943077
Wisconsin,-77.076494,38.942189
Wisconsin,-77.071437,38.920128
Wisconsin,-77.073114,38.928973
Wisconsin,-77.073188,38.924696
Wisconsin,-77.073188,38.924433
Wisconsin,-77.07319,38.925296
Wisconsin,-77.073188,38.926197
Wisconsin,-77.07319,38.927097
Wisconsin,-77.080333,38.949375
Wisconsin,-77.073106,38.929024
Wisconsin,-77.072963,38.929918
Wisconsin,-77.07282,38.930812
Wisconsin,-77.072677,38.931705
Wisconsin,-77.084891,38.961782
